Id,Subscribers,CC,Views,Length,Automobile,Blog,Comedy,Entertainment,Food,Informative,News,Science,Tech,VideoGames,Title_Length,Title_Upper,Title_Digit,Title_Punct
thumbnails\images\Techquickie\AYaRzp--xyk,4000,0,3900,268,0,0,0,0,0,0,0,0,1,0,23,0.304347826086957,0,0
thumbnails\images\Techquickie\DRQnZzW_FZU,4000,0,2700,342,0,0,0,0,0,0,0,0,1,0,35,0.2,0,0.0571428571428571
thumbnails\images\Techquickie\GLSPub4ydiM,4000,1,16000,272,0,0,0,0,0,0,0,0,1,0,58,0.120689655172414,0.0517241379310345,0.0344827586206897
thumbnails\images\Techquickie\GTCAbmjyEvE,4000,0,2700,330,0,0,0,0,0,0,0,0,1,0,22,0.318181818181818,0,0.0454545454545455
thumbnails\images\Techquickie\IknbgnJLSRY,4000,0,3000,288,0,0,0,0,0,0,0,0,1,0,55,0.0909090909090909,0.0727272727272727,0.0545454545454545
thumbnails\images\Techquickie\JphpLkmimVo,4000,0,2600,316,0,0,0,0,0,0,0,0,1,0,30,0.133333333333333,0.0666666666666667,0
thumbnails\images\Techquickie\L8tdPYqFV7E,4000,0,2500,301,0,0,0,0,0,0,0,0,1,0,46,0.239130434782609,0,0.0217391304347826
thumbnails\images\Techquickie\OT-qAQLGkGo,4000,0,3500,333,0,0,0,0,0,0,0,0,1,0,41,0.390243902439024,0.0975609756097561,0.0731707317073171
thumbnails\images\Techquickie\VuP6I0mOb1s,4000,0,3000,285,0,0,0,0,0,0,0,0,1,0,40,0.175,0,0
thumbnails\images\Techquickie\WXbidC6q5-Y,4000,0,4500,371,0,0,0,0,0,0,0,0,1,0,56,0.142857142857143,0,0.0178571428571429
thumbnails\images\Techquickie\YQEjGKYXjw8,4000,0,2500,246,0,0,0,0,0,0,0,0,1,0,39,0.205128205128205,0,0
thumbnails\images\Techquickie\YXQpgAAeLM4,4000,0,3800,421,0,0,0,0,0,0,0,0,1,0,22,0.181818181818182,0,0.0454545454545455
thumbnails\images\Techquickie\_RlxCc0M6Ko,4000,0,2700,441,0,0,0,0,0,0,0,0,1,0,33,0.181818181818182,0,0
thumbnails\images\Techquickie\f38sotYHqtA,4000,0,5800,326,0,0,0,0,0,0,0,0,1,0,51,0.294117647058824,0,0.0588235294117647
thumbnails\images\Techquickie\gShRBsahzXg,4000,0,2600,456,0,0,0,0,0,0,0,0,1,0,34,0.5,0,0.0588235294117647
thumbnails\images\Techquickie\hqi0114mwtY,4000,0,3300,121,0,0,0,0,0,0,0,0,1,0,46,0.152173913043478,0,0.0434782608695652
thumbnails\images\Techquickie\ooBQIsDTe_M,4000,0,3400,274,0,0,0,0,0,0,0,0,1,0,36,0.166666666666667,0.0555555555555556,0.0277777777777778
thumbnails\images\Techquickie\opwON-7J_wI,4000,0,3400,374,0,0,0,0,0,0,0,0,1,0,23,0.217391304347826,0.0434782608695652,0.0434782608695652
thumbnails\images\Techquickie\qfS8-Qvvmfk,4000,0,3600,425,0,0,0,0,0,0,0,0,1,0,39,0.153846153846154,0,0.0256410256410256
thumbnails\images\Techquickie\wvc4mPF1u1w,4000,0,3400,325,0,0,0,0,0,0,0,0,1,0,29,0.137931034482759,0,0.0344827586206897
thumbnails\images\Techquickie\zA3vmx0GaO8,4000,0,2500,342,0,0,0,0,0,0,0,0,1,0,14,0.142857142857143,0,0.0714285714285714
thumbnails\images\Techquickie\zIYkol851dU,4000,0,2700,339,0,0,0,0,0,0,0,0,1,0,33,0.363636363636364,0,0
thumbnails\images\The Daily Show with Trevor Noah\0OGZMfVQROY,9570,0,7200,672,0,0,0,0,0,0,1,0,0,0,57,0.140350877192982,0,0.0526315789473684
thumbnails\images\The Daily Show with Trevor Noah\1s5iz6ml-qA,9570,1,9200,680,0,0,0,0,0,0,1,0,0,0,100,0.17,0,0.04
thumbnails\images\The Daily Show with Trevor Noah\2FPrJxTvgdQ,9570,1,7700,456,0,0,0,0,0,0,1,0,0,0,58,0.137931034482759,0,0.0517241379310345
thumbnails\images\The Daily Show with Trevor Noah\3-0-81q-fGo,9570,1,7000,1210,0,0,0,0,0,0,1,0,0,0,79,0.151898734177215,0,0.0506329113924051
thumbnails\images\The Daily Show with Trevor Noah\3QIWolLM9i8,9570,0,10000,601,0,0,0,0,0,0,1,0,0,0,36,0.194444444444444,0,0.0555555555555556
thumbnails\images\The Daily Show with Trevor Noah\4DMEekDsN2M,9570,1,7900,419,0,0,0,0,0,0,1,0,0,0,59,0.152542372881356,0,0.0338983050847458
thumbnails\images\The Daily Show with Trevor Noah\4b-dannQQ0Q,9570,1,9000,761,0,0,0,0,0,0,1,0,0,0,52,0.134615384615385,0,0.0192307692307692
thumbnails\images\The Daily Show with Trevor Noah\7OeeHz0uNdM,9570,1,11000,3563,0,0,0,0,0,0,1,0,0,0,95,0.126315789473684,0,0.0210526315789474
thumbnails\images\The Daily Show with Trevor Noah\8A3jiM2FNR8,9570,1,11000,804,0,0,0,0,0,0,1,0,0,0,89,0.134831460674157,0,0.0224719101123595
thumbnails\images\The Daily Show with Trevor Noah\COD9hcTpGWQ,9570,1,9100,506,0,0,0,0,0,0,1,0,0,0,93,0.118279569892473,0,0.010752688172043
thumbnails\images\The Daily Show with Trevor Noah\F2xv4fba65U,9570,1,18000,849,0,0,0,0,0,0,1,0,0,0,78,0.128205128205128,0,0.0512820512820513
thumbnails\images\The Daily Show with Trevor Noah\LoBJOkhtDQQ,9570,0,8000,966,0,0,0,0,0,0,1,0,0,0,74,0.135135135135135,0,0.0135135135135135
thumbnails\images\The Daily Show with Trevor Noah\NEoOJ0uRskY,9570,1,8800,366,0,0,0,0,0,0,1,0,0,0,62,0.161290322580645,0,0.032258064516129
thumbnails\images\The Daily Show with Trevor Noah\NzDhm808oU4,9570,0,14000,762,0,0,0,0,0,0,1,0,0,0,52,0.134615384615385,0,0.0192307692307692
thumbnails\images\The Daily Show with Trevor Noah\QlaeirHJpns,9570,1,10000,1273,0,0,0,0,0,0,1,0,0,0,29,0.137931034482759,0,0
thumbnails\images\The Daily Show with Trevor Noah\QtUgq2Q1ivA,9570,0,7200,352,0,0,0,0,0,0,1,0,0,0,38,0.184210526315789,0,0.0263157894736842
thumbnails\images\The Daily Show with Trevor Noah\RskvZgc_s9g,9570,1,13000,335,0,0,0,0,0,0,1,0,0,0,59,0.135593220338983,0,0.0169491525423729
thumbnails\images\The Daily Show with Trevor Noah\Y4Zdx97A63s,9570,1,11000,273,0,0,0,0,0,0,1,0,0,0,72,0.138888888888889,0,0.0138888888888889
thumbnails\images\The Daily Show with Trevor Noah\YVDJqipoohc,9570,1,9000,401,0,0,0,0,0,0,1,0,0,0,89,0.146067415730337,0,0
thumbnails\images\The Daily Show with Trevor Noah\Ym1NLvmcl0k,9570,1,8000,1238,0,0,0,0,0,0,1,0,0,0,31,0.161290322580645,0,0
thumbnails\images\The Daily Show with Trevor Noah\btaEDH775ko,9570,0,10000,1232,0,0,0,0,0,0,1,0,0,0,32,0.1875,0,0
thumbnails\images\The Daily Show with Trevor Noah\kAgTZSJ4jo8,9570,1,8000,286,0,0,0,0,0,0,1,0,0,0,42,0.19047619047619,0,0.0238095238095238
thumbnails\images\The Daily Show with Trevor Noah\mBbOF8LVCj4,9570,1,7400,433,0,0,0,0,0,0,1,0,0,0,34,0.176470588235294,0,0
thumbnails\images\The Daily Show with Trevor Noah\mW-C7WE1xOs,9570,1,11000,480,0,0,0,0,0,0,1,0,0,0,45,0.177777777777778,0,0
thumbnails\images\The Daily Show with Trevor Noah\nV5fXPVeZoQ,9570,1,7500,541,0,0,0,0,0,0,1,0,0,0,74,0.162162162162162,0,0.0135135135135135
thumbnails\images\The Daily Show with Trevor Noah\qJVhGXSZO9Y,9570,1,7800,1319,0,0,0,0,0,0,1,0,0,0,86,0.13953488372093,0,0.0116279069767442
thumbnails\images\The Daily Show with Trevor Noah\sfMUn1U3aSk,9570,1,7900,367,0,0,0,0,0,0,1,0,0,0,95,0.147368421052632,0,0
thumbnails\images\The Daily Show with Trevor Noah\uN84HhcdIws,9570,1,15000,1489,0,0,0,0,0,0,1,0,0,0,76,0.131578947368421,0,0
thumbnails\images\The Daily Show with Trevor Noah\v4amCfVbA_c,9570,1,9300,1093,0,0,0,0,0,0,1,0,0,0,97,0.134020618556701,0,0.0309278350515464
thumbnails\images\The Daily Show with Trevor Noah\x2YLS80Nmls,9570,1,7300,501,0,0,0,0,0,0,1,0,0,0,53,0.132075471698113,0,0.0377358490566038
thumbnails\images\The F Word\-L9vyT34tww,1380,0,3600,82,0,0,0,0,1,0,0,0,0,0,77,0.103896103896104,0,0.038961038961039
thumbnails\images\The F Word\-xhfJRdwHnU,1380,0,4500,201,0,0,0,0,1,0,0,0,0,0,73,0.164383561643836,0,0.0136986301369863
thumbnails\images\The F Word\20-WnF0XwHA,1380,0,21000,340,0,0,0,0,1,0,0,0,0,0,83,0.204819277108434,0,0.0120481927710843
thumbnails\images\The F Word\2NQ6YHPTfdg,1380,0,4600,237,0,0,0,0,1,0,0,0,0,0,82,0.182926829268293,0,0.0121951219512195
thumbnails\images\The F Word\6Ik9KpUyytw,1380,0,2400,236,0,0,0,0,1,0,0,0,0,0,58,0.189655172413793,0,0
thumbnails\images\The F Word\7Alory4yIyo,1380,0,6200,235,0,0,0,0,1,0,0,0,0,0,61,0.459016393442623,0,0.0819672131147541
thumbnails\images\The F Word\DKK-Swlgl4U,1380,0,4600,239,0,0,0,0,1,0,0,0,0,0,54,0.148148148148148,0,0
thumbnails\images\The F Word\DsyfYJ5Ou3g,1380,0,9300,213,0,0,0,0,1,0,0,0,0,0,58,0.155172413793103,0,0
thumbnails\images\The F Word\Fokzk5kQR6o,1380,0,4600,320,0,0,0,0,1,0,0,0,0,0,56,0.428571428571429,0,0
thumbnails\images\The F Word\H-Len50xzX4,1380,0,3200,84,0,0,0,0,1,0,0,0,0,0,50,0.18,0,0
thumbnails\images\The F Word\I-VmHtzFnBY,1380,0,3000,248,0,0,0,0,1,0,0,0,0,0,85,0.164705882352941,0,0.0117647058823529
thumbnails\images\The F Word\IeVY8u6Y-z4,1380,0,2500,241,0,0,0,0,1,0,0,0,0,0,80,0.2,0,0
thumbnails\images\The F Word\IwPmLwW1-PA,1380,0,3800,107,0,0,0,0,1,0,0,0,0,0,78,0.166666666666667,0,0.0128205128205128
thumbnails\images\The F Word\K7zdYKn2RJo,1380,0,10000,240,0,0,0,0,1,0,0,0,0,0,63,0.158730158730159,0,0
thumbnails\images\The F Word\LOf7hkCZjGw,1380,0,2500,216,0,0,0,0,1,0,0,0,0,0,76,0.171052631578947,0,0
thumbnails\images\The F Word\NB4MhB6vIWQ,1380,0,2700,298,0,0,0,0,1,0,0,0,0,0,80,0.1875,0,0.0125
thumbnails\images\The F Word\S94MACKZvgA,1380,0,3500,243,0,0,0,0,1,0,0,0,0,0,61,0.131147540983607,0,0
thumbnails\images\The F Word\SorWwznGdCU,1380,0,3000,288,0,0,0,0,1,0,0,0,0,0,71,0.197183098591549,0,0
thumbnails\images\The F Word\UFpGIi2OjX0,1380,0,22000,263,0,0,0,0,1,0,0,0,0,0,57,0.192982456140351,0,0.0175438596491228
thumbnails\images\The F Word\VrqcmnUWBWc,1380,0,9300,174,0,0,0,0,1,0,0,0,0,0,80,0.1375,0,0.0125
thumbnails\images\The F Word\YfBVm1hh5cM,1380,0,4300,455,0,0,0,0,1,0,0,0,0,0,81,0.246913580246914,0,0.0123456790123457
thumbnails\images\The F Word\a3Oz3Vz312Y,1380,0,2800,342,0,0,0,0,1,0,0,0,0,0,81,0.197530864197531,0,0.0123456790123457
thumbnails\images\The F Word\eQyriT0j36g,1380,0,6000,923,0,0,0,0,1,0,0,0,0,0,85,0.141176470588235,0.0352941176470588,0.0117647058823529
thumbnails\images\The F Word\gqe6eiZQJUQ,1380,0,2500,102,0,0,0,0,1,0,0,0,0,0,84,0.142857142857143,0,0.0119047619047619
thumbnails\images\The F Word\lbHKL6RZ_vg,1380,0,4500,129,0,0,0,0,1,0,0,0,0,0,51,0.196078431372549,0,0
thumbnails\images\The F Word\nPcDlQaYoDw,1380,0,3400,74,0,0,0,0,1,0,0,0,0,0,65,0.153846153846154,0,0.0153846153846154
thumbnails\images\The F Word\rk1fl8RbgyA,1380,0,2400,331,0,0,0,0,1,0,0,0,0,0,64,0.171875,0,0
thumbnails\images\The F Word\sgu2mQ65kVc,1380,0,4200,689,0,0,0,0,1,0,0,0,0,0,58,0.172413793103448,0.0344827586206897,0
thumbnails\images\The F Word\tJj-De16Ajo,1380,0,6000,237,0,0,0,0,1,0,0,0,0,0,53,0.150943396226415,0,0.0188679245283019
thumbnails\images\The F Word\u8bdtAUpvlA,1380,0,4500,632,0,0,0,0,1,0,0,0,0,0,48,0.166666666666667,0,0.0208333333333333
thumbnails\images\The Graham Norton Show\5BS4JXzq50w,4080,0,13000,212,0,0,0.5,0.5,0,0,0,0,0,0,88,0.159090909090909,0,0.0113636363636364
thumbnails\images\The Graham Norton Show\6x2dzepmU8o,4080,0,14000,208,0,0,0.5,0.5,0,0,0,0,0,0,83,0.144578313253012,0,0.036144578313253
thumbnails\images\The Graham Norton Show\7a5gM7t8TZo,4080,0,14000,110,0,0,0.5,0.5,0,0,0,0,0,0,59,0.169491525423729,0,0.0169491525423729
thumbnails\images\The Graham Norton Show\8vW6qokJ22o,4080,0,19000,502,0,0,0.5,0.5,0,0,0,0,0,0,73,0.164383561643836,0,0.0136986301369863
thumbnails\images\The Graham Norton Show\9gxC3mhjCEU,4080,0,13000,419,0,0,0.5,0.5,0,0,0,0,0,0,46,0.152173913043478,0,0.0434782608695652
thumbnails\images\The Graham Norton Show\GNlQjzje2gw,4080,0,11000,915,0,0,0.5,0.5,0,0,0,0,0,0,63,0.142857142857143,0.0634920634920635,0.0317460317460317
thumbnails\images\The Graham Norton Show\Kjp3PTeXBew,4080,1,27000,252,0,0,0.5,0.5,0,0,0,0,0,0,89,0.146067415730337,0,0.0224719101123595
thumbnails\images\The Graham Norton Show\QLFRGj-PPNI,4080,0,15000,247,0,0,0.5,0.5,0,0,0,0,0,0,87,0.172413793103448,0,0.0114942528735632
thumbnails\images\The Graham Norton Show\QmMHP6JxU4s,4080,1,13000,396,0,0,0.5,0.5,0,0,0,0,0,0,59,0.169491525423729,0,0.0169491525423729
thumbnails\images\The Graham Norton Show\TUJWx7vo44c,4080,0,16000,185,0,0,0.5,0.5,0,0,0,0,0,0,70,0.171428571428571,0,0
thumbnails\images\The Graham Norton Show\UEob1L_tsn0,4080,1,23000,577,0,0,0.5,0.5,0,0,0,0,0,0,68,0.117647058823529,0,0.0147058823529412
thumbnails\images\The Graham Norton Show\UIL9CiUDHp0,4080,0,13000,115,0,0,0.5,0.5,0,0,0,0,0,0,84,0.142857142857143,0,0.0119047619047619
thumbnails\images\The Graham Norton Show\WGcqICKfi9Q,4080,0,13000,556,0,0,0.5,0.5,0,0,0,0,0,0,57,0.543859649122807,0,0.0175438596491228
thumbnails\images\The Graham Norton Show\WLex9xvQycQ,4080,0,12000,147,0,0,0.5,0.5,0,0,0,0,0,0,69,0.130434782608696,0,0.0144927536231884
thumbnails\images\The Graham Norton Show\Y-orMndwuSE,4080,0,21000,1071,0,0,0.5,0.5,0,0,0,0,0,0,60,0.166666666666667,0.0333333333333333,0.0166666666666667
thumbnails\images\The Graham Norton Show\_QWZvU7VCn8,4080,0,19000,244,0,0,0.5,0.5,0,0,0,0,0,0,76,0.171052631578947,0.0394736842105263,0.0131578947368421
thumbnails\images\The Graham Norton Show\_aAZOeftU74,4080,0,13000,351,0,0,0.5,0.5,0,0,0,0,0,0,82,0.158536585365854,0.024390243902439,0.0365853658536585
thumbnails\images\The Graham Norton Show\dmbpagijVkk,4080,0,15000,169,0,0,0.5,0.5,0,0,0,0,0,0,73,0.178082191780822,0,0.0136986301369863
thumbnails\images\The Graham Norton Show\fXUsRIcwtSo,4080,0,12000,123,0,0,0.5,0.5,0,0,0,0,0,0,73,0.164383561643836,0,0.0136986301369863
thumbnails\images\The Graham Norton Show\gBFMGtpfcXw,4080,0,20000,194,0,0,0.5,0.5,0,0,0,0,0,0,70,0.171428571428571,0,0.0142857142857143
thumbnails\images\The Graham Norton Show\iRngp25a8wM,4080,0,15000,408,0,0,0.5,0.5,0,0,0,0,0,0,93,0.150537634408602,0,0.021505376344086
thumbnails\images\The Graham Norton Show\icLK1J0n9I0,4080,0,12000,244,0,0,0.5,0.5,0,0,0,0,0,0,61,0.180327868852459,0,0.0163934426229508
thumbnails\images\The Graham Norton Show\iq_6dwYr6YE,4080,0,13000,177,0,0,0.5,0.5,0,0,0,0,0,0,83,0.27710843373494,0,0.0240963855421687
thumbnails\images\The Graham Norton Show\kzJLVWnzLqA,4080,0,17000,185,0,0,0.5,0.5,0,0,0,0,0,0,81,0.160493827160494,0,0
thumbnails\images\The Graham Norton Show\lIHWgKIXaJU,4080,0,17000,170,0,0,0.5,0.5,0,0,0,0,0,0,88,0.136363636363636,0,0.0227272727272727
thumbnails\images\The Graham Norton Show\mfT-UZCA6Tg,4080,1,22000,372,0,0,0.5,0.5,0,0,0,0,0,0,95,0.157894736842105,0,0.0210526315789474
thumbnails\images\The Graham Norton Show\oFF134_iokI,4080,0,39000,300,0,0,0.5,0.5,0,0,0,0,0,0,69,0.246376811594203,0,0.0144927536231884
thumbnails\images\The Graham Norton Show\stRtOHjh6lY,4080,0,21000,419,0,0,0.5,0.5,0,0,0,0,0,0,63,0.158730158730159,0,0.0634920634920635
thumbnails\images\The Graham Norton Show\yuXGpUR7fXA,4080,0,13000,177,0,0,0.5,0.5,0,0,0,0,0,0,83,0.156626506024096,0,0.036144578313253
thumbnails\images\The Grand Tour\0ssucYoYtYE,1820,0,7400,716,0.5,0,0.5,0,0,0,0,0,0,0,73,0.178082191780822,0,0.0136986301369863
thumbnails\images\The Grand Tour\111rmlKjx1Q,1820,0,5300,57,0.5,0,0.5,0,0,0,0,0,0,0,54,0.185185185185185,0,0.0185185185185185
thumbnails\images\The Grand Tour\4-XDxCb92X4,1820,0,4600,107,0.5,0,0.5,0,0,0,0,0,0,0,66,0.136363636363636,0,0.0303030303030303
thumbnails\images\The Grand Tour\85GSILNh6U4,1820,0,6500,74,0.5,0,0.5,0,0,0,0,0,0,0,90,0.155555555555556,0,0.0111111111111111
thumbnails\images\The Grand Tour\A0MYr3IqZAY,1820,1,4600,657,0.5,0,0.5,0,0,0,0,0,0,0,71,0.154929577464789,0.0140845070422535,0
thumbnails\images\The Grand Tour\BHdezYIgLDE,1820,0,13000,25,0.5,0,0.5,0,0,0,0,0,0,0,64,0.125,0,0.015625
thumbnails\images\The Grand Tour\FXIlAed9_xc,1820,0,4300,53,0.5,0,0.5,0,0,0,0,0,0,0,63,0.142857142857143,0.0158730158730159,0.0476190476190476
thumbnails\images\The Grand Tour\GqkoykvCV1I,1820,0,6500,59,0.5,0,0.5,0,0,0,0,0,0,0,58,0.137931034482759,0,0.0517241379310345
thumbnails\images\The Grand Tour\IDtHjIe13aU,1820,1,3500,294,0.5,0,0.5,0,0,0,0,0,0,0,90,0.133333333333333,0.0222222222222222,0.0111111111111111
thumbnails\images\The Grand Tour\PcS4rEE8dIU,1820,0,4100,55,0.5,0,0.5,0,0,0,0,0,0,0,50,0.12,0.08,0.04
thumbnails\images\The Grand Tour\RigmjdQQE6g,1820,0,6200,40,0.5,0,0.5,0,0,0,0,0,0,0,48,0.145833333333333,0,0.0625
thumbnails\images\The Grand Tour\V12C6xuMwmE,1820,1,5600,52,0.5,0,0.5,0,0,0,0,0,0,0,65,0.123076923076923,0.0461538461538462,0.0307692307692308
thumbnails\images\The Grand Tour\_DiGQRaaHvg,1820,0,3800,152,0.5,0,0.5,0,0,0,0,0,0,0,83,0.168674698795181,0,0
thumbnails\images\The Grand Tour\c6N-zitUQ3M,1820,1,3500,225,0.5,0,0.5,0,0,0,0,0,0,0,84,0.130952380952381,0.0714285714285714,0.0119047619047619
thumbnails\images\The Grand Tour\ei43IyseG9Y,1820,0,7100,54,0.5,0,0.5,0,0,0,0,0,0,0,53,0.113207547169811,0,0.0188679245283019
thumbnails\images\The Grand Tour\fsbI4kIulIQ,1820,0,3500,199,0.5,0,0.5,0,0,0,0,0,0,0,86,0.186046511627907,0,0.0232558139534884
thumbnails\images\The Grand Tour\iBy6XRHPODQ,1820,0,4000,210,0.5,0,0.5,0,0,0,0,0,0,0,81,0.148148148148148,0.0123456790123457,0.0123456790123457
thumbnails\images\The Grand Tour\jFNHkjsPqE0,1820,0,11000,58,0.5,0,0.5,0,0,0,0,0,0,0,43,0.13953488372093,0,0.0465116279069767
thumbnails\images\The Grand Tour\kLtpcxtk4HI,1820,1,9400,95,0.5,0,0.5,0,0,0,0,0,0,0,44,0.136363636363636,0.0227272727272727,0
thumbnails\images\The Grand Tour\mJJBMuBVsvw,1820,0,4200,107,0.5,0,0.5,0,0,0,0,0,0,0,89,0.179775280898876,0,0
thumbnails\images\The Grand Tour\pbRohIxAUS4,1820,0,8200,46,0.5,0,0.5,0,0,0,0,0,0,0,68,0.25,0,0.0441176470588235
thumbnails\images\The Grand Tour\qIxP8OgAg44,1820,1,4600,48,0.5,0,0.5,0,0,0,0,0,0,0,86,0.151162790697674,0,0.0232558139534884
thumbnails\images\The Grand Tour\rS_qpJvOc7k,1820,0,3500,99,0.5,0,0.5,0,0,0,0,0,0,0,70,0.228571428571429,0.0142857142857143,0.0428571428571429
thumbnails\images\The Grand Tour\v_NRSoVncJQ,1820,1,8800,138,0.5,0,0.5,0,0,0,0,0,0,0,42,0.142857142857143,0.0238095238095238,0
thumbnails\images\The Grand Tour\w3jN7kgTVsI,1820,0,11000,60,0.5,0,0.5,0,0,0,0,0,0,0,62,0.161290322580645,0,0.032258064516129
thumbnails\images\The Grand Tour\zjzGlXD6bsQ,1820,1,5000,151,0.5,0,0.5,0,0,0,0,0,0,0,59,0.152542372881356,0,0.0169491525423729
thumbnails\images\The Infographics Show\-E_TWPCkqy4,11300,1,14000,480,0,0,0,0,0,1,0,0,0,0,34,0.176470588235294,0,0
thumbnails\images\The Infographics Show\-cPdImejxEQ,11300,1,9700,412,0,0,0,0,0,1,0,0,0,0,56,0.125,0.142857142857143,0.0357142857142857
thumbnails\images\The Infographics Show\48oOpnKxXtk,11300,0,11000,12080,0,0,0,0,0,1,0,0,0,0,62,0.112903225806452,0.0645161290322581,0.0161290322580645
thumbnails\images\The Infographics Show\4GCO9k1FKaE,11300,1,9300,559,0,0,0,0,0,1,0,0,0,0,65,0.2,0,0
thumbnails\images\The Infographics Show\4kEil-H7490,11300,1,8400,660,0,0,0,0,0,1,0,0,0,0,50,0.16,0,0.02
thumbnails\images\The Infographics Show\65vK_gbsgwI,11300,1,8300,1072,0,0,0,0,0,1,0,0,0,0,53,0.150943396226415,0,0.0188679245283019
thumbnails\images\The Infographics Show\8eq2vGEEbB4,11300,1,16000,746,0,0,0,0,0,1,0,0,0,0,36,0.333333333333333,0,0.0277777777777778
thumbnails\images\The Infographics Show\AdZ9kGwqkTM,11300,1,8500,751,0,0,0,0,0,1,0,0,0,0,44,0.454545454545455,0,0
thumbnails\images\The Infographics Show\CiRBQ3frG6U,11300,1,12000,734,0,0,0,0,0,1,0,0,0,0,44,0.181818181818182,0,0
thumbnails\images\The Infographics Show\ElQdUHSXkME,11300,1,8500,773,0,0,0,0,0,1,0,0,0,0,42,0.214285714285714,0.0238095238095238,0.0238095238095238
thumbnails\images\The Infographics Show\FDng_dnHKFg,11300,1,8400,603,0,0,0,0,0,1,0,0,0,0,42,0.142857142857143,0,0
thumbnails\images\The Infographics Show\JUcIAaZ2LWQ,11300,1,7400,47,0,0,0,0,0,1,0,0,0,0,31,0.161290322580645,0,0.0645161290322581
thumbnails\images\The Infographics Show\L0rCE9fE6T4,11300,1,8100,487,0,0,0,0,0,1,0,0,0,0,57,0.175438596491228,0,0.0350877192982456
thumbnails\images\The Infographics Show\OZ_xhkg32nk,11300,1,14000,829,0,0,0,0,0,1,0,0,0,0,39,0.179487179487179,0,0
thumbnails\images\The Infographics Show\QJ4YYocbBwA,11300,1,8000,405,0,0,0,0,0,1,0,0,0,0,42,0.166666666666667,0,0
thumbnails\images\The Infographics Show\R1Nq92M3kfI,11300,1,7500,372,0,0,0,0,0,1,0,0,0,0,84,0.130952380952381,0,0.0238095238095238
thumbnails\images\The Infographics Show\TvfaGnMNDo0,11300,1,13000,630,0,0,0,0,0,1,0,0,0,0,54,0.166666666666667,0.037037037037037,0
thumbnails\images\The Infographics Show\UOc7xdRhAAY,11300,1,12000,412,0,0,0,0,0,1,0,0,0,0,60,0.116666666666667,0,0.0333333333333333
thumbnails\images\The Infographics Show\Xtu2WXehZe4,11300,1,7600,804,0,0,0,0,0,1,0,0,0,0,75,0.186666666666667,0,0.0933333333333333
thumbnails\images\The Infographics Show\XvVCc1Ts0MA,11300,1,8000,629,0,0,0,0,0,1,0,0,0,0,46,0.152173913043478,0,0.0434782608695652
thumbnails\images\The Infographics Show\cykdSb7xqI4,11300,1,12000,581,0,0,0,0,0,1,0,0,0,0,35,0.171428571428571,0.0285714285714286,0
thumbnails\images\The Infographics Show\exqELqiqSmM,11300,0,11000,3994,0,0,0,0,0,1,0,0,0,0,86,0.162790697674419,0.0232558139534884,0.0116279069767442
thumbnails\images\The Infographics Show\jzYEmIycjtQ,11300,1,10000,795,0,0,0,0,0,1,0,0,0,0,51,0.156862745098039,0,0.0392156862745098
thumbnails\images\The Infographics Show\oHLMla-75QA,11300,1,9000,422,0,0,0,0,0,1,0,0,0,0,43,0.372093023255814,0,0
thumbnails\images\The Infographics Show\qd9oEhlyIKY,11300,1,9000,459,0,0,0,0,0,1,0,0,0,0,61,0.147540983606557,0,0.0163934426229508
thumbnails\images\The Infographics Show\s36hrId0rOo,11300,1,10000,632,0,0,0,0,0,1,0,0,0,0,56,0.232142857142857,0,0.0714285714285714
thumbnails\images\The Infographics Show\vLaErMfgJ8Q,11300,1,25000,454,0,0,0,0,0,1,0,0,0,0,26,0.192307692307692,0,0.0384615384615385
thumbnails\images\The Infographics Show\vebNxWGotC8,11300,1,8200,513,0,0,0,0,0,1,0,0,0,0,33,0.303030303030303,0,0.0606060606060606
thumbnails\images\The Infographics Show\wmW4K1xkvoQ,11300,1,9600,448,0,0,0,0,0,1,0,0,0,0,71,0.126760563380282,0,0.0563380281690141
thumbnails\images\The Infographics Show\ww_FFS8yjlc,11300,1,17000,474,0,0,0,0,0,1,0,0,0,0,51,0.176470588235294,0,0.0196078431372549
thumbnails\images\The Office\0Kvw2BPKjz0,2720,0,13000,96,0,0,0.5,0.5,0,0,0,0,0,0,31,0.387096774193548,0,0.032258064516129
thumbnails\images\The Office\1Rf9-Ej2xPw,2720,0,9200,302,0,0,0.5,0.5,0,0,0,0,0,0,58,0.172413793103448,0,0.0344827586206897
thumbnails\images\The Office\2h6k6eg_RmM,2720,0,10000,590,0,0,0.5,0.5,0,0,0,0,0,0,31,0.225806451612903,0,0.032258064516129
thumbnails\images\The Office\32zzZE658ec,2720,1,13000,674,0,0,0.5,0.5,0,0,0,0,0,0,65,0.138461538461538,0,0.0461538461538462
thumbnails\images\The Office\4timuAnUnG4,2720,1,10000,603,0,0,0.5,0.5,0,0,0,0,0,0,34,0.205882352941176,0,0.0294117647058824
thumbnails\images\The Office\7iPyz6Yqwl4,2720,0,10000,1485,0,0,0.5,0.5,0,0,0,0,0,0,62,0.290322580645161,0,0.0645161290322581
thumbnails\images\The Office\8GxqvnQyaxs,2720,0,10000,106,0,0,0.5,0.5,0,0,0,0,0,0,28,0.214285714285714,0,0.0357142857142857
thumbnails\images\The Office\AeZ6a1A0-ow,2720,1,16000,733,0,0,0.5,0.5,0,0,0,0,0,0,29,0.206896551724138,0,0.0344827586206897
